time,data,src
34594338039.01856,0.00113,uFldDelve
34594338039.59118,0.00067,uFldDelve
34594338040.187805,0.00145,uFldDelve
34594338040.7088,0.00052,uFldDelve
34594338041.31182,0.00029,uFldDelve
34594338041.91188,0.00081,uFldDelve
34594338042.51029,0.00069,uFldDelve
34594338043.1111,0.00076,uFldDelve
34594338043.713615,0.00064,uFldDelve
34594338044.315475,0.00056,uFldDelve
34594338044.8863,0.00072,uFldDelve
34594338045.487495,0.00104,uFldDelve
34594338046.03594,0.00040,uFldDelve
34594338046.59504,0.00064,uFldDelve
34594338047.14548,0.00067,uFldDelve
34594338047.66124,0.00908,uFldDelve
34594338048.25334,0.00024,uFldDelve
34594338048.79104,0.00047,uFldDelve
34594338049.36962,0.00049,uFldDelve
34594338049.94372,0.00027,uFldDelve
34594338050.5151,0.00020,uFldDelve
34594338051.05794,0.00040,uFldDelve
34594338051.58056,0.00060,uFldDelve
34594338052.1807,0.00053,uFldDelve
34594338052.75716,0.00020,uFldDelve
34594338053.351425,0.00053,uFldDelve
34594338053.953476,0.00069,uFldDelve
34594338054.52912,0.00084,uFldDelve
34594338055.08166,0.00040,uFldDelve
34594338055.670876,0.00165,uFldDelve
34594338056.269615,0.00313,uFldDelve
34594338056.85758,0.00084,uFldDelve
34594338057.36495,0.00029,uFldDelve
34594338057.95582,0.00067,uFldDelve
34594338058.555916,0.00092,uFldDelve
34594338059.1043,0.00032,uFldDelve
34594338059.659676,0.00017,uFldDelve
34594338060.253716,0.00034,uFldDelve
34594338060.80802,0.00044,uFldDelve
34594338061.34082,0.00020,uFldDelve
34594338061.85628,0.00011,uFldDelve
34594338062.35982,0.00047,uFldDelve
34594338062.9152,0.00041,uFldDelve
34594338063.516556,0.00043,uFldDelve
34594338064.09266,0.00014,uFldDelve
34594338064.6281,0.00043,uFldDelve
34594338065.2288,0.00047,uFldDelve
34594338065.8174,0.00041,uFldDelve
34594338066.41641,0.00046,uFldDelve
34594338066.990875,0.00069,uFldDelve
34594338067.59304,0.00081,uFldDelve
34594338068.167915,0.00069,uFldDelve
34594338068.7506,0.00049,uFldDelve
34594338069.32244,0.00072,uFldDelve
34594338069.92597,0.00081,uFldDelve
34594338070.50674,0.00050,uFldDelve
34594338071.10286,0.00049,uFldDelve
34594338071.70754,0.00117,uFldDelve
34594338072.25658,0.00079,uFldDelve
34594338072.843376,0.00427,uFldDelve
34594338073.44284,0.00040,uFldDelve
34594338073.97288,0.00168,uFldDelve
34594338074.54462,0.00093,uFldDelve
34594338075.09024,0.00064,uFldDelve
34594338075.608795,0.00060,uFldDelve
34594338076.19018,0.00087,uFldDelve
34594338076.74296,0.00087,uFldDelve
34594338077.32562,0.00044,uFldDelve
34594338077.92878,0.00032,uFldDelve
34594338078.446556,0.00117,uFldDelve
34594338079.05082,0.00136,uFldDelve
34594338079.6223,0.00064,uFldDelve
34594338080.197685,0.00026,uFldDelve
34594338080.7461,0.00060,uFldDelve
34594338081.30622,0.00027,uFldDelve
34594338081.90726,0.00024,uFldDelve
34594338082.49674,0.00011,uFldDelve
34594338083.09636,0.00027,uFldDelve
34594338083.693855,0.00029,uFldDelve
34594338084.25582,0.00044,uFldDelve
34594338084.84484,0.00015,uFldDelve
34594338085.412506,0.00081,uFldDelve
34594338086.01326,0.00084,uFldDelve
34594338086.615036,0.00151,uFldDelve
34594338087.1841,0.00020,uFldDelve
34594338087.74842,0.00095,uFldDelve
34594338088.34962,0.00052,uFldDelve
34594338088.93764,0.00055,uFldDelve
34594338089.53662,0.00020,uFldDelve
34594338090.1168,0.00032,uFldDelve
34594338090.6938,0.00037,uFldDelve
34594338091.284546,0.00034,uFldDelve
34594338091.85418,0.00015,uFldDelve
34594338092.37674,0.00035,uFldDelve
34594338092.921616,0.00035,uFldDelve
34594338093.52262,0.00044,uFldDelve
34594338094.12496,0.00024,uFldDelve
